UniProt,Ensembl,Disease_ID,Disease_Name,Datasource_Scores,Score,Gene_Name
P22607,ENSG00000068078,Orphanet_93262,Crouzon syndrome - acanthosis nigricans,genomics_england:0.9471757543886921; eva:0.9116542915347924; gene2phenotype:0.607930797611621; uniprot_variants:0.607930797611621; uniprot_literature:0.607930797611621,0.7933193553970895,FGFR3
P22607,ENSG00000068078,MONDO_0004986,urinary bladder carcinoma,eva:0.8901687349650547; uniprot_variants:0.8897742701710087; eva_somatic:0.8281537290464308; cancer_gene_census:0.607930797611621; uniprot_literature:0.607930797611621; cancer_biomarkers:0.7599134970145264; crispr:0.3525998626147402; gwas_credible_sets:0.23269233171068188; europepmc:0.8595544155779126; chembl:0.16929184016823612,0.7855339213680522,FGFR3
P22607,ENSG00000068078,Orphanet_85164,Camptodactyly - tall stature - scoliosis - hearing loss,genomics_england:0.9066612367713315; eva:0.8979113575505476; uniprot_literature:0.607930797611621; gene2phenotype:0.607930797611621; uniprot_variants:0.607930797611621; europepmc:0.3672507047259657; impc:0.340973186110418,0.768687068141024,FGFR3
P22607,ENSG00000068078,EFO_0005584,seborrheic keratosis,uniprot_variants:0.9190679877429972; eva_somatic:0.6839221473130737; uniprot_literature:0.607930797611621; cancer_gene_census:0.607930797611621; gwas_credible_sets:0.45237080883638064; europepmc:0.06777350926096773,0.7380665418568143,FGFR3
P22612,ENSG00000165059,MONDO_0014518,platelet-type bleeding disorder 19,uniprot_variants:0.607930797611621; orphanet:0.607930797611621; uniprot_literature:0.607930797611621; eva:0.547137717850459; clingen:0.006079307976116211,0.5239759454220657,PRKACG
P22612,ENSG00000165059,Orphanet_71202,Rare hemorrhagic disorder due to a constitutional platelet anomaly,uniprot_variants:0.607930797611621; uniprot_literature:0.607930797611621,0.4619748183558771,PRKACG
P22612,ENSG00000165059,EFO_0004736,aspartate aminotransferase measurement,gwas_credible_sets:0.45581688354215916,0.2771051215766282,PRKACG
P22612,ENSG00000165059,EFO_0006335,systolic blood pressure,gwas_credible_sets:0.4512654446613621,0.2743381617075447,PRKACG
P22612,ENSG00000165059,EFO_0000304,breast adenocarcinoma,slapenrich:0.8523205580690065,0.2590759583438365,PRKACG
P22612,ENSG00000165059,MONDO_0011962,endometrial cancer,slapenrich:0.8150986610332283,0.2477617895670474,PRKACG
P22612,ENSG00000165059,EFO_0005772,neurodegenerative disease,crispr_screen:0.3957180701800876,0.2405692020339121,PRKACG
P22612,ENSG00000165059,EFO_0000389,cutaneous melanoma,slapenrich:0.6576760080614769,0.1999107500754202,PRKACG
P22612,ENSG00000165059,MONDO_0008170,ovarian cancer,slapenrich:0.607930797611621,0.1847899273423509,PRKACG
P22612,ENSG00000165059,MONDO_0007576,esophageal cancer,slapenrich:0.6010380746240899,0.1826947780505879,PRKACG
P22694,ENSG00000142875,MONDO_0030877,cardioacrofacial dysplasia 2,uniprot_variants:0.865457038266544; genomics_england:0.8464592008411808; eva:0.8253691027172347; uniprot_literature:0.607930797611621; europepmc:0.01823792392834863,0.7337245038152557,PRKACB
P22694,ENSG00000142875,Orphanet_289,Ellis Van Creveld syndrome,orphanet:0.607930797611621,0.3695798546847018,PRKACB
P22694,ENSG00000142875,EFO_0004833,neutrophil count,gwas_credible_sets:0.5528272152806933,0.3360806899270032,PRKACB
P22694,ENSG00000142875,OBA_1000110,bone tissue density,gwas_credible_sets:0.5238169121122381,0.3184444331828493,PRKACB
P22694,ENSG00000142875,EFO_0004531,urate measurement,gwas_credible_sets:0.5238169121122381,0.3184444331828493,PRKACB
P22694,ENSG00000142875,EFO_0000571,lung adenocarcinoma,slapenrich:0.8394540034063378; europepmc:0.030396539880581056,0.2560889205612534,PRKACB
P22694,ENSG00000142875,EFO_0004612,high density lipoprotein cholesterol measurement,gwas_credible_sets:0.4115626856835459,0.250201631774779,PRKACB
P22694,ENSG00000142875,EFO_0000389,cutaneous melanoma,slapenrich:0.6576760080614769,0.1999107500754202,PRKACB
P22694,ENSG00000142875,EFO_0000508,genetic disorder,eva:0.30888851793413136,0.187782843080768,PRKACB
P22694,ENSG00000142875,EFO_0004309,platelet count,gwas_credible_sets:0.2227418817365643,0.1354116498256229,PRKACB
P23443,ENSG00000108443,EFO_0005772,neurodegenerative disease,crispr_screen:0.842663558160195; europepmc:0.04129763014686579,0.5135364340923066,RPS6KB1
P23443,ENSG00000108443,EFO_0005091,monocyte count,gwas_credible_sets:0.750831395722434,0.4564535292733859,RPS6KB1
P23443,ENSG00000108443,EFO_0009188,Red cell distribution width,gwas_credible_sets:0.7386020008460757,0.449018903491894,RPS6KB1
P23443,ENSG00000108443,EFO_0004309,platelet count,gwas_credible_sets:0.6992416687946742,0.4250905454336272,RPS6KB1
P23443,ENSG00000108443,EFO_0004348,hematocrit,gwas_credible_sets:0.6818399591951215,0.4145115102369654,RPS6KB1
P23443,ENSG00000108443,EFO_0020092,neuroinflammatory disorder,crispr_screen:0.607930797611621,0.3695798546847018,RPS6KB1
P23443,ENSG00000108443,EFO_0004536,total blood protein measurement,gwas_credible_sets:0.5903275624017152,0.3588783058629987,RPS6KB1
P23443,ENSG00000108443,EFO_0005763,pulse pressure measurement,gwas_credible_sets:0.5407982181112422,0.3287678920833108,RPS6KB1
P23443,ENSG00000108443,OBA_2045260,red blood cell density,gwas_credible_sets:0.4997962961402878,0.3038415609558991,RPS6KB1
P23443,ENSG00000108443,EFO_0006335,systolic blood pressure,gwas_credible_sets:0.49156161811318144,0.2988354465748055,RPS6KB1
P23458,ENSG00000162434,EFO_0000685,rheumatoid arthritis,chembl:0.9814739781169841; gwas_credible_sets:0.5754253986941157; europepmc:0.043146199663824776,0.6847058504963568,JAK1
P23458,ENSG00000162434,MONDO_0033558,"autoinflammation, immune dysregulation, and eosinophilia",eva:0.8041128255806073; uniprot_literature:0.607930797611621; genomics_england:0.607930797611621; uniprot_variants:0.607930797611621; clingen:0.607930797611621,0.6601862784996105,JAK1
P23458,ENSG00000162434,HP_0000964,Eczematoid dermatitis,chembl:0.8909392885176157; gwas_credible_sets:0.4840105130567473,0.6151906566057939,JAK1
P23458,ENSG00000162434,EFO_0000274,atopic eczema,chembl:0.9347595155132052; europepmc:0.1878289028743787,0.5739784465779422,JAK1
P23458,ENSG00000162434,EFO_0004842,eosinophil count,gwas_credible_sets:0.9284516142256656,0.564434330380006,JAK1
P23458,ENSG00000162434,EFO_0004458,C-reactive protein measurement,gwas_credible_sets:0.9139599280480809,0.5556243880433296,JAK1
P23458,ENSG00000162434,MONDO_0100096,COVID-19,gwas_credible_sets:0.7420106758537189; chembl:0.6739627072573123; europepmc:0.14715963645034238,0.5555098774464677,JAK1
P23458,ENSG00000162434,EFO_0004346,neuroimaging measurement,gwas_credible_sets:0.8997441493258298,0.5469821783460412,JAK1
P23458,ENSG00000162434,EFO_0002429,polycythemia vera,chembl:0.8798453455738919; europepmc:0.13737885467572516,0.5390609245445077,JAK1
P23458,ENSG00000162434,EFO_0000540,immune system disease,chembl:0.8626369148442898; europepmc:0.05218241549165751,0.5260097125640744,JAK1
P24723,ENSG00000027075,EFO_0000222,acute myeloid leukemia,chembl:0.821713878702987; europepmc:0.1930180282416897,0.5054122538815653,PRKCH
P24723,ENSG00000027075,EFO_0005772,neurodegenerative disease,crispr_screen:0.7949702350061838; europepmc:0.012158615952232422,0.4836564688994918,PRKCH
P24723,ENSG00000027075,EFO_0007359,mast-cell leukemia,chembl:0.7734230702947845,0.4701877040155372,PRKCH
P24723,ENSG00000027075,EFO_0000616,neoplasm,chembl:0.6399944084960267; europepmc:0.6563983936866455,0.4090245511752126,PRKCH
P24723,ENSG00000027075,HP_0002140,Ischemic stroke,uniprot_literature:0.607930797611621; eva:0.19453785523571876; europepmc:0.2362266023998068,0.4023375636553445,PRKCH
P24723,ENSG00000027075,MONDO_0016586,systemic mastocytosis,chembl:0.6383273374922022,0.3880588474189368,PRKCH
P24723,ENSG00000027075,EFO_0009001,Mastocytosis,chembl:0.607930797611621,0.3695798546847018,PRKCH
P24723,ENSG00000027075,EFO_0004842,eosinophil count,gwas_credible_sets:0.6020011269803247,0.3659750252882436,PRKCH
P24723,ENSG00000027075,EFO_0004741,blood urea nitrogen measurement,gwas_credible_sets:0.4963606752091996,0.3017529411829714,PRKCH
P24723,ENSG00000027075,EFO_0000565,leukemia,chembl:0.4718635472815629,0.2868603826627294,PRKCH
P24941,ENSG00000123374,EFO_0005772,neurodegenerative disease,crispr_screen:0.6123367030754887; europepmc:0.029954101355652598,0.3731688413439963,CDK2
P24941,ENSG00000123374,EFO_0020701,receptor tyrosine-protein kinase erbb-3 measurement,gwas_credible_sets:0.6072460756415895,0.3691635911113183,CDK2
P24941,ENSG00000123374,MONDO_0004975,Alzheimer disease,crispr_screen:0.5742311463739955; europepmc:0.23156438908390978,0.35613155501629,CDK2
P24941,ENSG00000123374,EFO_0020092,neuroinflammatory disorder,crispr_screen:0.5784110859355877,0.3516339128202257,CDK2
P24941,ENSG00000123374,MONDO_0005180,Parkinson disease,crispr_screen:0.5742311463739955; europepmc:0.034787151196664985,0.3501502078572598,CDK2
P24941,ENSG00000123374,MONDO_0005301,multiple sclerosis,crispr_screen:0.5742311463739955; europepmc:0.012158615952232422,0.3494623786832633,CDK2
P24941,ENSG00000123374,MONDO_0002561,lysosomal storage disease,crispr_screen:0.5742311463739955,0.3490927988285786,CDK2
P24941,ENSG00000123374,EFO_0000095,chronic lymphocytic leukemia,chembl:0.48844229779223935; europepmc:0.1258915258113674,0.3007657824690414,CDK2
P24941,ENSG00000123374,EFO_0000304,breast adenocarcinoma,slapenrich:0.959159706654506; europepmc:0.012158615952232422,0.2919209426063858,CDK2
P24941,ENSG00000123374,EFO_0000503,gastric adenocarcinoma,slapenrich:0.9332268014477455; europepmc:0.11894841533935378,0.2872842771289295,CDK2
P25098,ENSG00000173020,MONDO_0018770,Jeune syndrome,eva:0.7008091139133965; genomics_england:0.3039653988058105; europepmc:0.28560082262795944,0.4760992706726467,GRK2
P25098,ENSG00000173020,EFO_0004261,osteitis deformans,gwas_credible_sets:0.5751810762461191,0.3496702904534138,GRK2
P25098,ENSG00000173020,EFO_1001754,Abruptio Placentae,gwas_credible_sets:0.4959113157595358,0.301479761734323,GRK2
P25098,ENSG00000173020,EFO_0004842,eosinophil count,gwas_credible_sets:0.26854875161875413,0.1632590567691943,GRK2
P25098,ENSG00000173020,EFO_0000616,neoplasm,europepmc:0.8329431525506098,0.101274359019046,GRK2
P25098,ENSG00000173020,GO_0009410,response to xenobiotic stimulus,gwas_credible_sets:0.15472201835960325,0.0940602800294334,GRK2
P25098,ENSG00000173020,EFO_0005755,rheumatic disease,gwas_credible_sets:0.15472201835960325,0.0940602800294334,GRK2
P25098,ENSG00000173020,HP_0001370,Rheumatoid arthritis,europepmc:0.7584551072887744,0.0922176436653344,GRK2
P25098,ENSG00000173020,OBA_0003277,platelet volume,gwas_credible_sets:0.1502030247277982,0.0913130446264484,GRK2
P25098,ENSG00000173020,EFO_0000182,hepatocellular carcinoma,europepmc:0.729054078334803,0.0886428854688164,GRK2
P27037,ENSG00000121989,OBA_0003747,glomerular filtration rate,gwas_credible_sets:0.8618734530214995,0.5239594157356422,ACVR2A
P27037,ENSG00000121989,OBA_2050096,serum creatinine amount,gwas_credible_sets:0.8486727862511855,0.51593432385696,ACVR2A
P27037,ENSG00000121989,EFO_0005091,monocyte count,gwas_credible_sets:0.7982058923210206,0.4852539447770138,ACVR2A
P27037,ENSG00000121989,EFO_0000182,hepatocellular carcinoma,intogen:0.6782921125420572; cancer_gene_census:0.4559480982087158; europepmc:0.2384627572924834,0.4848724178390011,ACVR2A
P27037,ENSG00000121989,EFO_0006336,diastolic blood pressure,gwas_credible_sets:0.7844222175305691,0.4768744243676354,ACVR2A
P27037,ENSG00000121989,EFO_0004617,cystatin C measurement,gwas_credible_sets:0.7750593307186276,0.4711824371201045,ACVR2A
P27037,ENSG00000121989,EFO_0001663,prostate carcinoma,gwas_credible_sets:0.6552325979330308; cancer_gene_census:0.4559480982087158,0.4676322986359436,ACVR2A
P27037,ENSG00000121989,EFO_0000365,colorectal adenocarcinoma,intogen:0.6094154508833857; cancer_gene_census:0.607930797611621,0.4628773848035578,ACVR2A
P27037,ENSG00000121989,EFO_0003944,tibia fracture,chembl:0.7599134970145264,0.4619748183558772,ACVR2A
P27037,ENSG00000121989,EFO_0803539,basophil measurement,gwas_credible_sets:0.7515188942211253,0.4568714807840521,ACVR2A
P27361,ENSG00000102882,MONDO_0004992,cancer,reactome:0.9717353218761373; europepmc:0.6550432636022142; chembl:0.07599134970145263,0.6157919315184237,MAPK3
P27361,ENSG00000102882,MONDO_0018997,Noonan syndrome,reactome:0.865457038266544; europepmc:0.0805699596725765,0.5285870355643356,MAPK3
P27361,ENSG00000102882,EFO_0000538,hypertrophic cardiomyopathy,reactome:0.8274613634158176; europepmc:0.1442114645819481,0.5074227761885797,MAPK3
P27361,ENSG00000102882,MONDO_0009026,Costello syndrome,reactome:0.8274613634158176,0.5030392466541774,MAPK3
P27361,ENSG00000102882,EFO_0004340,body mass index,gwas_credible_sets:0.8134038853853283,0.4944932728226942,MAPK3
P27361,ENSG00000102882,EFO_0001073,obesity,gwas_credible_sets:0.7959190807529217,0.4838637215964319,MAPK3
P27361,ENSG00000102882,EFO_0004509,hemoglobin measurement,gwas_credible_sets:0.7900244911975404; europepmc:0.04863446380892969,0.4817585384851746,MAPK3
P27361,ENSG00000102882,EFO_0004305,erythrocyte count,gwas_credible_sets:0.7895931553581298,0.4800179967255444,MAPK3
P27361,ENSG00000102882,EFO_0004348,hematocrit,gwas_credible_sets:0.7802277772997964; europepmc:0.0650316049882517,0.4763012307471311,MAPK3
P27361,ENSG00000102882,OBA_2050034,amygdala volume,gwas_credible_sets:0.7623177039578477,0.463436409800554,MAPK3
P27448,ENSG00000075413,MONDO_0004992,cancer,reactome:0.9671529481664186; europepmc:0.3273029026029883,0.5979109389232433,MARK3
P27448,ENSG00000075413,EFO_0005091,monocyte count,gwas_credible_sets:0.8804232522912696,0.535236410001249,MARK3
P27448,ENSG00000075413,MONDO_0018997,Noonan syndrome,reactome:0.865457038266544,0.5261379875719714,MARK3
P27448,ENSG00000075413,EFO_0000538,hypertrophic cardiomyopathy,reactome:0.8274613634158176,0.5030392466541774,MARK3
P27448,ENSG00000075413,MONDO_0009026,Costello syndrome,reactome:0.8274613634158176,0.5030392466541774,MARK3
P27448,ENSG00000075413,OBA_0003460,erythrocyte volume,gwas_credible_sets:0.7743650125588464,0.4707603397274324,MARK3
P27448,ENSG00000075413,EFO_0006335,systolic blood pressure,gwas_credible_sets:0.7672835698575622,0.4664553126177997,MARK3
P27448,ENSG00000075413,EFO_0005772,neurodegenerative disease,crispr_screen:0.7508907525965884,0.4564896141452344,MARK3
P27448,ENSG00000075413,OBA_1000110,bone tissue density,gwas_credible_sets:0.7229662179530012,0.4395134295264251,MARK3
P27448,ENSG00000075413,EFO_0007989,monocyte percentage of leukocytes,gwas_credible_sets:0.7199766724486341,0.4376959927434589,MARK3
P28482,ENSG00000100030,MONDO_0018997,Noonan syndrome,reactome:0.865457038266544; eva:0.820550872050994; uniprot_literature:0.607930797611621; uniprot_variants:0.607930797611621; genomics_england:0.3799567485072632; gene2phenotype:0.3039653988058105; europepmc:0.0932520424944691,0.7296146341979541,MAPK1
P28482,ENSG00000100030,MONDO_0004992,cancer,reactome:0.9741405848000253; europepmc:0.9595759816788951; chembl:0.07599134970145263,0.6265109058361681,MAPK1
P28482,ENSG00000100030,HP_0000708,Atypical behavior,eva:0.8455425487235576; genomics_england:0.607930797611621,0.6064263197312508,MAPK1
P28482,ENSG00000100030,HP_0001249,Intellectual disability,eva:0.8341283378296251; genomics_england:0.607930797611621; europepmc:0.11218399475368461,0.6010028272963921,MAPK1
P28482,ENSG00000100030,EFO_0000538,hypertrophic cardiomyopathy,reactome:0.8274613634158176; impc:0.2820798900917922; europepmc:0.23349546121828774,0.5147679233267987,MAPK1
P28482,ENSG00000100030,HP_0001999,Abnormal facial shape,eva:0.8455425487235576,0.5140313560600753,MAPK1
P28482,ENSG00000100030,HP_0001328,Specific learning disability,eva:0.8455425487235576,0.5140313560600753,MAPK1
P28482,ENSG00000100030,EFO_1000172,cervical squamous cell carcinoma,intogen:0.6868212462411066; cancer_gene_census:0.607930797611621; europepmc:0.15010549753323174,0.5119626129338338,MAPK1
P28482,ENSG00000100030,MONDO_0009026,Costello syndrome,reactome:0.8274613634158176; europepmc:0.03860078158079423,0.5042125768509196,MAPK1
P28482,ENSG00000100030,EFO_0005207,congenital heart disease,eva:0.7962204752052205; europepmc:0.024148362238461615,0.4847809752220458,MAPK1
P29317,ENSG00000142627,Orphanet_98993,Posterior polar cataract,eva:0.9054441749509129; uniprot_variants:0.8274613634158176; genomics_england:0.7599134970145264; uniprot_literature:0.607930797611621; impc:0.6386539107483341; europepmc:0.03951550184475537,0.7538760058677597,EPHA2
P29317,ENSG00000142627,Orphanet_98994,Total congenital cataract,eva:0.9054441749509129; uniprot_variants:0.8274613634158176; genomics_england:0.7599134970145264; uniprot_literature:0.607930797611621; impc:0.6323397243661977,0.7537118377688817,EPHA2
P29317,ENSG00000142627,EFO_0000339,chronic myelogenous leukemia,chembl:0.9580425337083676; europepmc:0.13264712264553566,0.5864555752167256,EPHA2
P29317,ENSG00000142627,MONDO_0011060,early-onset non-syndromic cataract,eva:0.9054633783105964; impc:0.8466686988256645,0.5761948726539678,EPHA2
P29317,ENSG00000142627,EFO_0005772,neurodegenerative disease,crispr_screen:0.9149201550265628; europepmc:0.021277577916406734,0.5568549043419445,EPHA2
P29317,ENSG00000142627,EFO_0000220,acute lymphoblastic leukemia,chembl:0.9036775138582775; europepmc:0.0667035180712751,0.551400947930778,EPHA2
P29317,ENSG00000142627,EFO_0000616,neoplasm,chembl:0.8545637992030427; europepmc:0.9782157098447992,0.5492500248956312,EPHA2
P29317,ENSG00000142627,EFO_0004532,serum gamma-glutamyl transferase measurement,gwas_credible_sets:0.9007510157264991,0.5475942834400884,EPHA2
P29317,ENSG00000142627,EFO_0004735,serum alanine aminotransferase measurement,gwas_credible_sets:0.8781501366226647,0.5338545129797706,EPHA2
